season,year,crop_type,district,crop_yield,area,production,soil_ph,soil_nitrogen,soil_phosphorus,soil_potassium,organic_matter,irrigation_type,rainfall_mm,avg_temperature,fertilizer_npk,organic_fertilizer,pesticide_usage,seed_quality,mechanization,farmer_experience
Zaid,2023,Barley,Gadag,0.07467275327067457,2836.954674,7887.07,7.02,190.4,33.4,126.0,1.86,0,353.4,31.2,133.1,11.6,0,0,0,1
Kharif,2023,Barley,Hassan,0.10064392591102829,2660.693115,7021.1,6.24,247.6,20.8,133.0,1.7,0,908.1,27.2,121.8,0.0,1,0,0,4
Rabi,2023,Barley,Hassan,0.11696993064455226,2764.581457,7220.47,6.11,260.7,35.8,138.0,1.83,1,471.6,15.0,150.7,3.2,0,0,0,1
Zaid,2023,Barley,Hassan,0.018451856845964478,3029.651957,7275.03,6.51,152.7,10.0,144.4,1.95,0,200.0,33.7,138.7,6.7,1,0,0,6
Kharif,2023,Barley,Haveri,0.09909865453273191,2641.915082,7009.1,6.93,240.5,16.4,158.9,1.2,1,1102.7,31.2,109.3,34.4,1,0,0,1
Rabi,2023,Barley,Haveri,0.02440176138776205,2625.175364,5778.72,6.49,175.7,14.1,128.4,0.95,0,552.1,15.0,128.8,39.2,1,0,0,6
Zaid,2023,Barley,Haveri,0.1129106056667621,2751.111196,7432.29,6.04,239.3,37.3,140.7,1.99,0,319.3,35.5,114.0,40.1,0,0,0,6
Kharif,2023,Barley,Kalaburagi,0.10037302049804878,2656.666066,6964.26,6.43,187.2,30.5,95.0,1.78,0,1015.4,27.6,106.7,0.0,1,0,0,8
Rabi,2023,Barley,Kalaburagi,0.09544605493040266,2739.052781,7416.16,5.46,255.1,26.5,139.6,1.67,1,473.6,17.5,87.9,52.0,0,0,0,8
Zaid,2023,Barley,Kalaburagi,0.06585830788905,2860.364783,6991.38,6.47,242.3,19.9,119.5,1.54,0,286.0,27.4,139.8,43.9,1,0,0,5
Kharif,2023,Barley,Kodagu,0.1815799911649261,2749.672705,7287.09,7.49,242.1,27.0,154.1,1.95,0,1192.0,27.0,131.1,27.9,0,0,0,5
Rabi,2023,Barley,Kodagu,0.05604429623234049,2789.820397,8518.87,6.7,189.4,24.4,112.0,1.78,1,309.9,19.1,111.4,14.1,0,0,0,1
Zaid,2023,Barley,Kodagu,0.11665447170428869,2780.736413,6999.4,5.71,268.9,35.6,153.7,1.71,0,264.0,33.6,148.5,14.4,1,0,0,5
Kharif,2023,Barley,Kolar,0.09852410986503944,2849.397787,7395.43,6.56,217.6,21.8,155.8,1.55,1,749.4,28.9,93.4,28.2,1,0,0,2
Rabi,2023,Barley,Kolar,0.07655689798301979,2751.23755,8056.36,7.35,264.2,22.3,131.3,1.4,0,394.9,17.9,129.8,0.0,1,0,0,9
Zaid,2023,Barley,Kolar,0.06517696545597175,2638.64413,6654.53,6.95,172.6,22.0,177.6,1.32,0,260.2,31.8,118.3,33.6,1,0,0,12
Kharif,2023,Barley,Koppal,0.10575168164026252,2677.147131,7469.85,6.46,258.4,31.5,132.1,1.89,0,776.1,23.3,129.9,14.9,0,0,0,3
Rabi,2023,Barley,Koppal,0.04618890004271527,2800.428278,7718.82,7.05,156.8,19.2,135.4,2.39,0,336.5,25.6,61.2,24.3,1,0,0,8
Zaid,2023,Barley,Koppal,0.10922162515762675,2806.086304,7380.24,7.22,214.1,31.5,206.4,1.87,0,287.9,34.7,110.5,18.6,0,0,0,2
Kharif,2023,Barley,Mandya,0.11841427911783427,2842.113525,8956.8,7.42,207.1,25.2,150.9,1.53,0,1128.8,34.3,113.1,16.8,1,0,0,4
Rabi,2023,Barley,Mandya,0.0780723718322266,3012.966225,8377.42,6.32,217.9,22.1,164.1,1.86,1,254.9,17.7,110.5,3.7,1,0,0,1
Zaid,2023,Barley,Mandya,0.06340040102991912,2584.124891,7211.09,6.78,273.7,10.0,197.4,2.02,1,271.1,37.3,121.4,18.1,1,0,0,10
Kharif,2023,Barley,Mysuru,0.14714067441789883,2773.305492,7090.44,6.43,217.2,25.1,200.7,1.64,1,932.4,35.9,89.4,14.2,1,0,0,7
Rabi,2023,Barley,Mysuru,0.06591634072153321,2563.995563,7161.38,6.34,223.8,16.0,170.3,2.34,1,381.9,18.1,129.4,51.5,1,0,0,5
Zaid,2023,Barley,Mysuru,0.03466416562369831,2761.899348,8231.15,6.0,167.4,13.1,154.3,1.77,1,200.0,35.1,124.5,30.4,1,0,0,1
Kharif,2023,Barley,Raichur,0.02599452730283489,2804.317705,7395.81,7.54,126.3,19.0,80.0,2.03,1,794.7,30.4,104.5,20.8,0,0,0,10
Rabi,2023,Barley,Raichur,0.06735270914536945,2784.02702,7972.34,6.49,212.3,20.8,125.3,2.11,0,372.0,27.2,180.5,31.8,1,0,0,1
Zaid,2023,Barley,Raichur,0.089815454998826,2505.399565,6167.51,5.41,149.8,32.3,203.0,1.42,1,325.3,35.8,141.0,43.8,1,0,0,8
Kharif,2023,Barley,Ramanagara,0.1968114322991262,2611.744426,7731.75,6.69,134.2,47.1,143.5,1.2,1,1036.2,25.6,128.8,10.0,0,0,0,15
Rabi,2023,Barley,Ramanagara,0.09313852635100431,2638.300066,7457.3,6.33,260.2,23.4,155.7,1.5,0,375.1,24.8,50.6,32.2,1,0,0,1
Zaid,2023,Barley,Ramanagara,0.16413314529302905,2877.623696,7395.41,6.68,211.9,30.0,245.4,0.53,1,313.6,34.3,148.4,16.2,0,0,0,8
Kharif,2023,Barley,Udupi,0.0698792961121938,2778.000164,7529.96,6.38,251.9,17.0,126.3,1.08,1,677.3,27.0,124.3,24.2,1,0,0,1
Rabi,2023,Barley,Udupi,0.0350977839696499,2726.132649,6840.93,6.45,195.0,16.4,139.7,1.61,0,436.7,18.4,80.0,28.6,0,0,0,1
Zaid,2023,Barley,Udupi,0.10893765037642253,2632.588261,7527.2,6.03,201.7,19.6,188.8,1.57,1,354.8,30.0,131.2,9.6,0,0,0,11
Kharif,2023,Barley,Uttara Kannada,0.18569891185929613,2827.923279,7856.59,7.15,210.0,25.1,193.0,1.61,0,1235.9,26.9,104.3,27.5,0,0,0,3
Rabi,2023,Barley,Uttara Kannada,0.04978374087730556,2620.465828,6938.67,6.6,132.6,23.7,176.7,2.28,0,236.5,16.9,103.5,37.9,0,0,0,5
Zaid,2023,Barley,Uttara Kannada,0.06511888623850276,2892.339022,7507.62,7.21,195.6,31.6,97.2,1.35,0,200.0,29.2,177.3,25.4,0,0,0,5
Kharif,2023,Barley,Vijayapura,0.08967022330513365,2720.672623,7037.98,6.22,172.7,18.4,159.9,1.23,0,1048.3,27.8,59.9,12.2,1,0,0,5
Rabi,2023,Barley,Vijayapura,0.08296708927309092,2627.671987,6990.98,6.69,266.1,26.7,142.2,1.63,0,438.6,17.7,122.7,34.4,0,0,0,1
Zaid,2023,Barley,Vijayapura,0.16563292194726312,2613.374674,8384.52,6.66,208.6,36.2,161.6,1.86,0,266.2,31.0,149.9,25.0,0,0,0,16
Kharif,2023,Barley,Yadgir,0.15618817914272173,2772.547869,8353.64,6.23,152.0,22.3,199.9,1.68,0,1263.1,28.3,118.1,15.5,1,0,0,7
Rabi,2023,Barley,Yadgir,0.08107306333852576,2881.741987,7331.88,5.84,156.7,30.5,165.0,1.81,1,200.0,20.8,119.2,24.8,0,0,0,11
Zaid,2023,Barley,Yadgir,0.08752297361222959,2582.822391,6102.35,6.6,167.9,31.5,156.1,1.33,1,410.3,32.0,77.0,35.5,0,0,0,10
Kharif,2023,Barley,Vijayanagara,0.06377362007029277,2615.990574,6488.46,6.14,252.0,14.7,156.8,1.34,0,696.1,26.3,97.1,28.8,0,0,0,8
Rabi,2023,Barley,Vijayanagara,0.03065403294344378,2611.117285,7189.36,7.01,147.7,11.0,137.1,2.5,0,398.8,28.3,86.1,30.9,1,0,0,12
Zaid,2023,Barley,Vijayanagara,0.10857852024088578,3099.575326,8411.06,6.6,231.4,25.7,158.6,1.72,0,206.2,28.7,118.5,43.4,1,0,0,1
Kharif,2023,Corn,Bagalkot,0.2041432768275663,2795.437049,7697.28,7.23,236.2,29.6,207.9,1.68,1,1023.0,34.3,72.2,32.1,0,0,0,2
Rabi,2023,Corn,Bagalkot,0.030938437856192904,2809.685828,6544.63,7.65,175.8,13.8,137.6,1.68,0,461.0,22.1,79.5,43.1,0,0,0,1
Zaid,2023,Corn,Bagalkot,0.06762425423136945,2799.025109,8413.39,6.59,216.3,19.6,110.5,1.75,1,260.1,31.8,140.2,41.5,0,0,0,7
Kharif,2023,Corn,Ballari,0.03261156693464004,2974.97123,8566.82,7.76,168.0,14.8,90.7,1.23,0,1009.0,30.9,122.0,25.6,0,0,0,10
Rabi,2023,Corn,Ballari,0.089548746113667,2893.586887,8455.35,5.81,185.6,22.5,176.2,1.37,1,314.7,17.7,110.2,0.0,0,0,0,4
Zaid,2023,Corn,Ballari,0.07430875878003206,2894.867391,8739.25,6.54,231.1,17.5,165.6,1.95,0,368.5,29.8,70.4,35.7,1,0,0,1
Kharif,2023,Corn,Belagavi,0.07658140902042256,2588.85377,6526.37,6.8,222.4,18.9,129.2,1.4,0,918.1,30.4,62.6,58.1,0,0,0,3
Rabi,2023,Corn,Belagavi,0.08220652957184325,2707.67543,7073.67,6.96,211.0,26.2,153.3,1.5,0,340.4,19.5,177.7,22.3,1,0,0,1
Zaid,2023,Corn,Belagavi,0.0862793918862587,2553.488261,5961.87,6.96,205.5,25.7,166.7,1.27,0,311.7,34.2,88.5,20.6,1,0,0,7
Kharif,2023,Corn,Bengaluru Rural,0.14160824569231045,2874.470656,7371.08,6.66,164.2,26.9,182.5,1.59,0,687.4,26.5,64.1,20.7,1,0,0,1
Rabi,2023,Corn,Bengaluru Rural,0.05609872624547587,2764.572119,6624.08,6.58,147.8,24.4,146.6,1.61,1,430.2,16.4,70.0,0.0,0,0,0,3
Zaid,2023,Corn,Bengaluru Rural,0.05660729914652029,2869.743804,8096.45,6.95,186.4,18.6,155.7,1.97,0,200.0,31.5,119.4,47.0,1,0,0,1
Kharif,2023,Corn,Bengaluru Urban,0.13012020091361978,2800.004098,7994.34,7.82,179.9,24.7,125.8,1.66,1,961.1,25.4,110.8,23.5,0,0,0,7
Rabi,2023,Corn,Bengaluru Urban,0.0857747126514124,2890.80755,7617.88,7.24,147.7,19.6,213.9,1.53,0,311.6,26.2,193.5,44.1,0,0,0,6
Zaid,2023,Corn,Bengaluru Urban,0.08402255876436769,2602.155,6362.59,6.86,200.1,29.9,120.1,1.5,1,200.0,37.1,138.1,11.4,1,0,0,6
Kharif,2023,Corn,Bidar,0.12456781069868005,2915.905492,8249.71,6.96,186.6,26.5,144.8,1.07,0,572.2,27.8,118.2,26.2,0,0,0,13
Rabi,2023,Corn,Bidar,0.07791888920099095,2835.932185,7683.41,7.06,252.0,25.2,120.6,1.36,0,464.6,20.3,90.4,15.3,0,0,0,2
Zaid,2023,Corn,Bidar,0.03235227250593107,2834.304239,7687.14,6.97,189.1,10.0,143.5,1.3,0,250.2,29.4,89.1,8.4,1,0,0,9
Kharif,2023,Corn,Chamarajanagar,0.14787699689232517,2552.727459,7050.13,7.19,200.5,30.1,154.7,1.65,1,980.3,32.6,81.4,18.9,0,0,0,4
Rabi,2023,Corn,Chamarajanagar,0.04057290769170036,2820.300861,7428.68,7.28,211.2,10.0,179.6,1.61,0,402.2,19.8,120.8,18.7,0,0,0,7
Zaid,2023,Corn,Chamarajanagar,0.10533173445576498,2914.436739,7264.45,8.1,200.8,33.9,189.1,1.31,0,372.5,32.1,84.5,0.0,1,0,0,1
Kharif,2023,Corn,Chikkaballapur,0.09516575159361876,2565.26623,7089.69,6.56,158.5,28.4,181.2,1.8,0,1093.8,35.6,105.9,14.4,0,0,0,5
Rabi,2023,Corn,Chikkaballapur,0.17997966900144538,2935.338874,7343.73,7.06,258.4,27.5,204.7,1.25,0,561.2,20.9,105.3,23.6,0,0,0,6
Zaid,2023,Corn,Chikkaballapur,0.08743037792054918,2590.122935,7005.34,7.24,227.2,22.0,155.6,1.83,0,283.0,33.5,168.4,37.7,1,0,0,8
Kharif,2023,Corn,Chikkamagaluru,0.15183297916005062,2775.264016,8177.44,6.74,257.0,20.7,163.1,1.13,1,458.8,26.7,157.9,0.0,1,0,0,5
Rabi,2023,Corn,Chikkamagaluru,0.08822187920247708,2765.781192,6717.12,6.64,200.9,27.7,175.8,1.5,0,460.6,17.1,123.0,21.4,0,0,0,1
Zaid,2023,Corn,Chikkamagaluru,0.14407379113429122,2584.187065,6685.21,6.67,198.6,35.6,180.0,0.97,1,213.3,33.9,109.1,34.7,0,0,0,2
Kharif,2023,Corn,Chitradurga,0.2476426395107497,2528.567049,7255.16,7.06,248.5,26.5,164.2,1.81,0,840.0,27.5,96.6,30.8,0,0,0,8
Rabi,2023,Corn,Chitradurga,0.1023362775497267,2906.849735,7320.86,7.01,162.3,28.4,150.4,1.86,1,442.3,23.6,125.9,25.9,0,0,0,4
Zaid,2023,Corn,Chitradurga,0.027152153741041803,2649.282935,6597.87,5.73,152.7,14.3,139.1,1.61,0,235.8,35.9,89.7,34.1,1,0,0,4
Kharif,2023,Corn,Dakshina Kannada,0.08416734883776843,3029.107459,8342.9,7.09,146.1,34.0,107.4,1.89,1,1231.1,26.6,91.6,8.2,0,0,0,4
Rabi,2023,Corn,Dakshina Kannada,0.09853980870050559,2701.311391,6150.35,6.62,174.2,19.6,157.3,1.6,1,584.1,23.9,153.7,11.9,0,0,0,9
Zaid,2023,Corn,Dakshina Kannada,0.10945007189084287,2812.254674,6546.73,6.61,176.7,28.6,210.2,1.45,0,208.8,30.3,139.5,49.0,1,0,0,13
Kharif,2023,Corn,Davanagere,0.10873604362428847,2610.51418,7966.7,5.46,300.9,19.9,140.3,1.84,0,1059.3,29.6,128.4,22.5,0,0,0,8
Rabi,2023,Corn,Davanagere,0.06774224630066789,2672.139868,7283.48,6.87,191.2,35.2,82.5,2.12,1,498.6,20.4,129.8,10.4,0,0,0,1
Zaid,2023,Corn,Davanagere,0.10004800684768887,2722.247065,7502.11,5.73,201.0,29.4,141.8,1.66,0,378.8,26.5,99.6,32.7,1,0,0,1
Kharif,2023,Corn,Dharwad,0.22843861103777974,2687.677869,7773.18,6.57,190.6,24.7,192.5,1.62,1,805.0,29.1,98.0,15.0,1,0,0,12
Rabi,2023,Corn,Dharwad,0.10944611386013843,2792.991921,8110.84,6.31,184.2,31.6,153.7,1.47,0,384.7,19.7,120.9,40.1,0,0,0,9
Zaid,2023,Corn,Dharwad,0.03757594411262609,2816.912391,8779.61,6.28,126.8,16.2,142.4,1.42,0,308.5,32.4,108.9,37.3,0,0,0,8
Kharif,2023,Corn,Gadag,0.12617287243843262,2817.66623,7890.71,7.17,184.0,26.5,139.7,1.08,1,1038.4,27.9,83.5,25.2,0,0,0,9
Rabi,2023,Corn,Gadag,0.06184609288494155,2692.125894,7137.81,7.47,156.6,15.0,184.5,2.34,0,287.5,24.2,99.8,33.5,0,0,0,7
Zaid,2023,Corn,Gadag,0.06978590086102014,2786.576848,6634.49,5.94,138.9,30.7,199.3,1.97,0,281.4,29.8,60.0,34.8,0,0,0,1
Kharif,2023,Corn,Hassan,0.08368958822042126,2900.207049,7888.21,6.79,107.1,30.7,152.3,2.08,1,961.3,32.2,114.3,34.1,0,0,0,4
Rabi,2023,Corn,Hassan,0.03619713570809684,2912.897152,7349.7,7.03,216.2,10.0,130.9,1.2,1,240.8,17.4,101.7,31.6,0,0,0,10
Zaid,2023,Corn,Hassan,0.10812262123698663,2908.551739,8609.44,6.83,158.4,35.8,143.2,1.13,0,377.3,29.9,159.0,16.0,1,0,0,11
Kharif,2023,Corn,Haveri,0.06477372229025058,2705.157787,6905.24,7.16,149.5,18.6,126.2,1.81,1,874.0,28.0,132.4,20.5,0,0,0,1
Rabi,2023,Corn,Haveri,0.06133257798854619,2809.939205,6813.53,7.85,167.7,23.4,146.9,1.87,0,489.3,21.4,74.0,39.7,1,0,0,9
Zaid,2023,Corn,Haveri,0.03953890748213225,2565.898804,7525.66,6.39,194.2,11.6,143.8,1.41,1,267.8,30.5,133.9,20.3,0,0,0,1
Kharif,2023,Corn,Kalaburagi,0.07472679817950668,2610.297377,6375.41,6.37,154.1,15.6,163.1,1.52,0,691.0,25.5,165.6,44.5,0,0,0,5
Rabi,2023,Corn,Kalaburagi,0.06665359813054715,2600.571391,7035.46,6.48,227.1,17.2,143.9,1.74,1,455.5,19.2,102.7,48.2,0,0,0,3
Zaid,2023,Corn,Kalaburagi,0.1044165201690235,2539.861739,6147.01,7.92,225.2,33.6,141.8,1.68,1,371.8,31.8,108.4,27.0,1,0,0,3
Kharif,2023,Corn,Kodagu,0.23476898744890393,2727.231967,7444.56,7.07,274.2,20.8,148.8,1.52,1,781.1,26.3,152.4,38.9,0,0,0,7
Rabi,2023,Corn,Kodagu,0.17165978350533542,2849.403775,7480.9,6.9,226.5,23.1,172.6,1.08,1,377.7,24.8,117.7,37.1,1,0,0,15
Zaid,2023,Corn,Kodagu,0.05545180051197451,2896.313913,7618.25,6.18,202.9,17.1,146.1,1.52,1,226.9,34.0,114.9,49.3,1,0,0,2
Kharif,2023,Corn,Kolar,0.15653567844158472,2603.959016,7970.77,6.35,198.4,31.1,161.1,1.88,0,943.3,31.3,128.9,10.7,1,0,0,3
Rabi,2023,Corn,Kolar,0.20148098256494495,2848.331126,7463.19,6.55,271.9,35.1,140.9,1.0,1,324.4,23.6,80.2,45.9,0,0,0,3
Zaid,2023,Corn,Kolar,0.1484431889361567,2871.145978,7500.28,7.04,200.2,34.1,184.5,1.47,1,273.6,34.6,93.8,20.1,1,0,0,4
Kharif,2023,Corn,Mysuru,0.05976788114076644,2894.237869,8764.47,7.22,201.3,10.0,163.0,1.37,0,886.4,29.4,74.6,60.4,0,0,0,6
Rabi,2023,Corn,Mysuru,0.040791728872474516,3006.285762,8214.17,5.89,199.5,16.4,130.2,1.34,0,354.8,19.8,167.6,28.8,1,0,0,2
Zaid,2023,Corn,Mysuru,0.11349984313157295,2779.22837,7609.51,6.93,246.2,24.3,155.6,1.77,0,253.1,39.3,72.1,19.1,0,0,0,13
Kharif,2023,Corn,Raichur,0.21067569662423344,2743.383279,6794.95,6.29,225.3,33.3,151.1,1.64,0,889.5,22.9,119.0,16.4,1,0,0,8
Rabi,2023,Corn,Raichur,0.16614819304561929,2817.930728,6853.11,6.6,223.5,33.2,152.6,2.03,0,525.0,26.9,109.7,30.7,0,0,0,10
Zaid,2023,Corn,Raichur,0.07218478049790836,2801.113696,7439.91,7.02,191.5,23.0,167.2,1.97,0,308.2,30.9,141.5,32.7,0,0,0,1
Kharif,2023,Corn,Ramanagara,0.1661025523050883,2876.986885,7712.94,6.32,197.1,27.9,155.1,1.48,0,712.6,27.1,77.4,16.2,1,0,0,6
Rabi,2023,Corn,Ramanagara,0.03983049247389225,2831.776623,7612.81,6.77,100.0,36.2,94.6,1.11,1,258.3,19.5,115.8,20.0,0,0,0,1
Zaid,2023,Corn,Ramanagara,0.038874613736372736,2529.398261,6211.52,7.06,154.3,18.5,144.6,2.37,0,417.8,30.7,58.7,41.1,0,0,0,3
Kharif,2023,Corn,Shivamogga,0.08552011937363765,2821.881148,7563.04,7.0,182.2,22.0,158.6,1.23,0,948.5,30.9,145.8,28.0,0,0,0,1
Rabi,2023,Corn,Shivamogga,0.056726077098294476,2728.328079,6133.02,6.39,164.5,21.5,185.1,1.48,0,243.0,15.0,134.7,54.4,0,0,0,4
Zaid,2023,Corn,Shivamogga,0.14964165598656623,2422.117935,6698.49,7.02,236.6,33.1,162.8,1.52,1,203.2,32.2,143.8,40.9,0,0,0,1
Kharif,2023,Corn,Tumakuru,0.08355809655441669,2823.342787,7859.93,6.69,214.8,20.1,108.1,1.61,0,1023.5,27.4,137.0,8.6,1,0,0,10
Rabi,2023,Corn,Tumakuru,0.05670661851221769,2878.329603,7546.83,5.56,196.1,19.7,147.5,1.05,0,406.8,21.8,69.2,9.3,0,0,0,2
Zaid,2023,Corn,Tumakuru,0.053066542102021774,2607.017609,6184.38,7.45,149.4,24.7,161.3,1.82,0,412.7,29.8,149.4,3.8,0,0,0,4
Kharif,2023,Corn,Udupi,0.1371453889331418,2804.321967,7847.54,6.37,286.2,29.4,122.8,1.43,1,1116.1,28.6,68.0,20.4,1,0,0,3
Rabi,2023,Corn,Udupi,0.043163372742671666,2840.955033,6902.53,7.43,124.8,17.7,162.4,1.77,0,443.8,22.3,95.4,45.0,1,0,0,12
Zaid,2023,Corn,Udupi,0.06231670360400329,2592.568696,6366.75,6.81,149.1,23.6,160.0,1.51,0,389.2,37.7,128.2,56.2,0,0,0,13
Kharif,2023,Corn,Uttara Kannada,0.0782067289862877,2716.095738,7442.64,6.82,205.5,19.2,129.7,1.49,1,1063.6,27.9,52.8,0.0,1,0,0,1
Rabi,2023,Corn,Uttara Kannada,0.07295076173697924,2623.650596,6913.88,6.98,184.4,30.5,124.7,1.61,0,432.8,20.3,143.4,14.3,0,0,0,4
Zaid,2023,Corn,Uttara Kannada,0.0861974895564749,2700.079457,6200.53,6.78,255.2,22.5,128.1,1.87,0,247.1,28.1,157.4,4.5,0,0,0,10
Kharif,2023,Corn,Vijayapura,0.12683456366832868,2613.708115,6687.45,7.06,248.4,13.2,183.3,1.83,1,855.4,27.6,138.4,44.9,0,0,0,4
Rabi,2023,Corn,Vijayapura,0.01870176394210425,2775.642384,7510.02,5.66,139.5,15.8,93.8,1.66,0,357.0,20.1,171.8,16.9,1,0,0,1
Zaid,2023,Corn,Vijayapura,0.05794939464544375,2745.327065,8239.2,7.54,227.4,23.3,81.8,1.57,1,231.9,33.4,108.8,23.4,1,0,0,6
Kharif,2023,Corn,Yadgir,0.0598067953503259,2823.522705,6913.08,6.89,188.2,14.6,121.4,1.43,1,1077.8,24.0,147.1,39.4,0,0,0,9
Rabi,2023,Corn,Yadgir,0.09294172157408327,2720.194967,7884.25,7.55,195.1,21.7,170.8,1.34,1,352.1,21.6,60.1,39.6,1,0,0,1
Zaid,2023,Corn,Yadgir,0.0535778108336773,2488.584891,6483.11,6.6,266.1,10.0,152.0,1.63,1,202.7,34.0,113.8,46.7,1,0,0,12
Kharif,2023,Corn,Vijayanagara,0.07354599520495043,2867.950164,7855.67,6.57,256.8,15.5,139.2,1.58,0,1077.1,27.6,140.4,53.7,0,0,0,2
Rabi,2023,Corn,Vijayanagara,0.08745720951705054,2716.959404,6492.61,7.41,195.0,23.0,188.0,1.45,1,438.0,16.5,95.7,26.0,0,0,0,4
Zaid,2023,Corn,Vijayanagara,0.06422002116426866,2968.92087,7636.25,6.42,137.1,17.0,187.8,1.58,0,305.4,26.2,161.0,19.0,0,0,0,15
Kharif,2023,paddy,Bagalkot,0.07045961359306242,2664.593525,7218.23,7.1,189.6,18.4,149.4,1.88,1,815.6,26.6,109.8,32.3,0,0,0,1
Rabi,2023,paddy,Bagalkot,0.09856777222936754,2746.890728,6756.28,6.66,252.3,29.4,174.5,1.56,0,369.2,15.5,96.8,17.2,0,0,0,1
Zaid,2023,paddy,Bagalkot,0.14046404170834056,3093.144348,7958.51,6.61,247.5,32.0,161.1,1.45,1,200.0,36.9,102.3,26.6,1,0,0,21
Kharif,2023,paddy,Ballari,0.0949249718703027,2565.166885,6775.18,6.36,164.7,31.7,138.5,1.4,0,716.5,28.4,101.1,11.2,0,0,0,8
Rabi,2023,paddy,Ballari,0.05902508897158459,2683.575563,7482.13,6.75,148.6,18.5,182.5,1.57,1,339.9,23.9,73.8,50.3,0,0,0,8
Zaid,2023,paddy,Ballari,0.044141065276581994,2599.068478,7291.46,6.85,221.2,10.0,142.6,1.39,1,358.9,28.0,112.9,40.5,1,0,0,1
Kharif,2023,paddy,Belagavi,0.12429736284367134,2625.354262,7156.21,5.62,181.0,24.7,171.6,2.1,0,1329.8,25.7,124.6,33.3,0,0,0,8
Rabi,2023,paddy,Belagavi,0.04109467788349456,2743.132649,6563.32,5.91,234.5,19.9,116.7,1.4,0,350.3,20.3,133.4,12.4,0,0,0,4
Zaid,2023,paddy,Belagavi,0.043194268173992835,2687.485978,7497.63,5.66,207.6,13.7,127.5,1.79,1,395.7,30.8,176.9,34.4,0,0,0,6
Kharif,2023,paddy,Bengaluru Rural,0.13194071524459824,2786.702377,7746.73,6.12,216.3,24.8,176.1,1.55,1,893.5,32.4,110.7,20.8,1,0,0,8
Rabi,2023,paddy,Bengaluru Rural,0.07582132334071176,2637.111656,7591.05,7.21,238.2,20.6,138.6,2.0,1,487.5,19.9,73.4,35.5,0,0,0,8
Zaid,2023,paddy,Bengaluru Rural,0.09656293700151097,2595.13087,6647.09,6.73,231.6,25.6,173.0,1.37,0,305.0,33.4,119.3,24.7,0,0,0,11
Kharif,2023,paddy,Bengaluru Urban,0.20530331045649955,2717.372295,8118.25,6.37,251.8,31.3,166.7,1.69,1,711.1,29.9,152.9,47.6,0,0,0,9
Rabi,2023,paddy,Bengaluru Urban,0.18394534177556232,2574.945298,6175.93,6.8,231.7,39.3,200.7,1.82,1,511.6,15.0,116.5,35.4,1,0,0,10
Zaid,2023,paddy,Bengaluru Urban,0.0733415082807481,2832.321413,6803.24,6.94,197.7,32.6,144.9,1.12,0,230.9,34.1,114.4,10.2,0,0,0,5
Kharif,2023,paddy,Bidar,0.16610936915574978,2578.956475,6799.62,7.01,293.4,23.3,161.2,1.3,1,803.6,29.9,82.3,0.0,0,0,0,10
Rabi,2023,paddy,Bidar,0.09335463565204598,2683.778212,6565.51,6.39,256.6,26.3,163.9,1.31,0,250.1,18.2,106.8,58.0,0,0,0,6
Zaid,2023,paddy,Bidar,0.14810850920169485,2822.210326,8302.46,6.9,216.5,30.9,181.2,1.93,1,314.0,35.0,111.3,9.4,0,0,0,12
Kharif,2023,paddy,Chamarajanagar,0.15916104545386017,2786.422951,7876.68,7.05,243.0,26.7,168.4,1.72,1,1085.1,33.7,150.7,34.1,0,0,0,1
Rabi,2023,paddy,Chamarajanagar,0.0783163924986142,2694.947351,6553.69,6.1,148.4,40.4,160.4,1.65,0,425.7,22.2,104.3,54.1,0,0,0,6
Zaid,2023,paddy,Chamarajanagar,0.0707017027688522,2746.272174,6782.16,5.66,206.2,21.0,162.2,1.65,1,247.2,32.2,122.8,32.7,0,0,0,12
Kharif,2023,paddy,Chikkaballapur,0.13199402609732175,2646.219426,7084.84,6.65,201.6,23.8,162.3,1.47,1,846.2,28.4,71.3,24.2,0,0,0,5
Rabi,2023,paddy,Chikkaballapur,0.04761128131368846,2780.344768,7018.88,5.45,157.0,25.0,121.2,1.0,0,444.3,26.6,134.6,4.0,1,0,0,5
Zaid,2023,paddy,Chikkaballapur,0.08470147219852928,2688.298478,7006.69,6.79,193.3,35.3,135.3,1.38,0,223.0,33.5,111.9,31.4,1,0,0,8
Kharif,2023,paddy,Chikkamagaluru,0.12295426972488582,2777.625492,7726.93,5.82,278.9,28.1,166.5,1.46,0,736.1,32.3,136.4,0.0,0,0,0,6
Rabi,2023,paddy,Chikkamagaluru,0.08882817804062149,2729.086623,6753.65,5.94,201.5,22.6,193.0,1.26,1,413.7,15.0,116.8,14.3,0,0,0,10
Zaid,2023,paddy,Chikkamagaluru,0.0344164702123005,2924.118587,8369.21,5.0,128.4,15.2,184.3,1.5,1,372.4,37.6,151.0,0.0,0,0,0,5
Kharif,2023,paddy,Chitradurga,0.10055652422685606,2509.182869,5877.25,6.42,137.5,28.3,182.4,1.7,0,1123.2,25.0,79.4,27.5,0,0,0,5
Rabi,2023,paddy,Chitradurga,0.07120533322326798,2716.607682,7757.63,6.97,207.6,22.4,155.5,2.01,1,338.0,21.7,115.6,35.1,0,0,0,1
Zaid,2023,paddy,Chitradurga,0.023096408834678592,2567.674891,6070.1,5.66,109.3,18.3,159.1,1.97,0,370.1,33.2,50.0,23.4,0,0,0,4
